"Category,Item number,Barcode,Description,Proof,Bottle size (ml),Case quantity,Bottle price,Case price,TPR,Bailment Number"
"Blended Whiskies,23366,089105724141,Conciere Blended Whiskey,80,""1,000"",12.00,12.26,147.12,No,803"
"Blended Whiskies,27741,089540122717,Bird Dog Blackberry,80,""1,750"",6.00,26.00,156.00,No,492"
"Blended Whiskies,16120,4520971500041,The Shinobu Blended Whisky,86,750,12.00,42.00,504.00,No,545"
"Blended Whiskies,27318,736211720542,Two Jay's Iowa Corn Whiskey,80,750,12.00,20.81,249.72,No,086"
"Blended Whiskies,27323,736211720641,Two Jay's Country Style Blended Why.,80,750,12.00,23.39,280.68,No,086"
"Blended Whiskies,26871,748252169174,Riegers Kansas City Whiskey,92,750,6.00,28.91,173.46,No,564"
"Blended Whiskies,27605,811538011877,Tin Cup,84,750,12.00,20.63,247.56,No,395"
"Blended Whiskies,15832,811538019675,Proper Number Twelve,80,""1,750"",6.00,35.04,210.24,No,395"
"Blended Whiskies,27469,812459010000,Bird Dog Blackberry Mini,80,50,5.00,8.70,43.50,No,492"
"Blended Whiskies,27474,812459010222,Bird Dog Blackberry,80,750,6.00,15.00,90.00,No,492"
"Blended Whiskies,27746,812459010642,Bird Dog Peach,80,""1,750"",6.00,26.00,156.00,No,492"
"Blended Whiskies,27433,812459010659,Bird Dog Peach,80,750,6.00,15.00,90.00,No,492"
"Blended Whiskies,27428,812459010697,Bird Dog Peach Mini,80,50,5.00,8.70,43.50,No,492"
"Blended Whiskies,27417,812459011731,Bird Dog Maple,80,750,6.00,15.00,90.00,No,492"
"Blended Whiskies,27697,812459012875,Bird Dog Apple,80,750,6.00,15.00,90.00,No,492"
"Blended Whiskies,27692,812459012912,Bird Dog Apple Mini,80,50,5.00,9.00,45.00,No,492"
"Blended Whiskies,27796,812459013193,Bird Dog Apple,80,""1,750"",6.00,26.00,156.00,No,492"
"Blended Whiskies,27920,812459013865,Bird Dog Strawberry,80,750,6.00,15.00,90.00,No,492"
"Blended Whiskies,27913,812459013902,Bird Dog Strawberry Mini,80,50,5.00,8.70,43.50,No,492"
"Blended Whiskies,26842,812459014244,Bird Dog Blackberry PET,80,750,6.00,15.00,90.00,No,492"
"Blended Whiskies,26844,812459014251,Bird Dog Peach PET,80,750,6.00,15.00,90.00,No,492"
"Blended Whiskies,26765,812459014404,Bird Dog Black Cherry,80,750,6.00,15.00,90.00,No,492"
"Blended Whiskies,26763,812459014411,Bird Dog Black Cherry Mini,80,50,5.00,8.70,43.50,No,492"
"Blended Whiskies,15192,850001901543,WhistlePig HomeStock,86,750,6.00,54.75,328.50,No,214"
"Blended Whiskies,26261,850826008205,Foundry Bourbon,80,750,6.00,29.99,179.94,No,566"
"Blended Whiskies,26265,850826008229,Foundry Five Grain Whiskey,80,750,6.00,29.99,179.94,No,566"
"Blended Whiskies,27523,854396005046,High West Campfire,92,750,6.00,56.25,337.50,No,115"
"Blended Whiskies,26851,854647008208,Blue Ox American Spirit Whiskey,80,""1,000"",12.00,8.25,99.00,No,626"
"Blended Whiskies,26777,854647008215,Blue Ox American Spirit Whiskey Mini,80,50,1.00,45.00,45.00,No,626"
"Blended Whiskies,26758,854647008246,Blue Ox American Spirit Whiskey,80,""1,750"",6.00,14.25,85.50,No,626"
"Blended Whiskies,26757,854647008253,Blue Ox American Spirit Whiskey,80,750,12.00,7.50,90.00,No,626"
"Blended Whiskies,24856,854647008314,Nefarious Blended Whiskey,86,750,6.00,22.50,135.00,No,626"
"Blended Whiskies,27629,854781004036,Prairie Fire,70,750,12.00,13.64,163.68,No,154"
"Blended Whiskies,28081,854781004555,Prairie Fire Mini,70,50,8.00,17.85,142.80,No,154"
"Blended Whiskies,27289,855037005111,Iowish Whiskey,40,750,6.00,28.76,172.56,No,306"
"Blended Whiskies,28132,855037005449,Cody Road Maple,70,750,6.00,24.00,144.00,No,306"
"Blended Whiskies,28131,855037005456,Cody Road Honey,70,750,6.00,24.00,144.00,No,306"
"Blended Whiskies,26714,855810007035,Obtainium Light Whiskey,140,750,12.00,43.28,519.36,No,525"
"Blended Whiskies,25992,858379003012,TX Blended Whiskey,82,""1,750"",6.00,63.26,379.56,No,370"
"Blended Whiskies,27237,858481005324,Driftless Glen Bourbon,96,750,6.00,30.00,180.00,No,232"
"Blended Whiskies,26988,858481005331,Driftless Glen Rye Whiskey,96,750,6.00,30.00,180.00,No,232"
"Blended Whiskies,28056,858506004240,Copper Cross Hybrid Whiskey,84,750,6.00,22.50,135.00,No,229"
"Blended Whiskies,25480,858506004332,Red Fox Blended Whiskey,80,750,12.00,5.25,63.00,No,229"
"Blended Whiskies,25481,858506004349,Red Fox Blended Whiskey,80,""1,000"",12.00,6.59,79.08,No,229"
"Blended Whiskies,25482,858506004356,Red Fox Blended Whiskey,80,""1,750"",6.00,11.00,66.00,No,229"
"Blended Whiskies,23980,858506004547,GOTCHA BLENDED WHISKEY 750ML,80,750,12.00,5.25,63.00,No,229"
"Blended Whiskies,23981,858506004554,Gotcha Blended Whiskey 1L,80,""1,000"",12.00,6.59,79.08,No,229"
"Blended Whiskies,23982,858506004561,Gotcha Blended Whiskey 1.75L,80,""1,750"",6.00,11.00,66.00,No,229"
"Blended Whiskies,27464,859824001515,Cedar Ridge Wheat Whiskey,80,750,6.00,28.01,168.06,No,125"
"Blended Whiskies,27632,859824001553,Cedar Ridge Shorts Whiskey,80,750,6.00,20.75,124.50,No,125"
"Blended Whiskies,26710,859824001959,Slipknot Iowa Whiskey No. 9,90,750,6.00,29.25,175.50,No,125"
"Blended Whiskies,26712,859824001966,Slipknot Iowa Whiskey #9 Reserve,99,750,6.00,59.25,355.50,No,125"
"Blended Whiskies,87026,860265002405,Skrewball Peanut Butter Whiskey,70,750,6,27.75,166.5,No,255"
"Blended Whiskies,25866,863692000204,Stone Breaker,92,750,6,33.75,202.5,No,552"
"Bottled in Bond Bourbon,20920,080686176022,Old Tub,100,750,12.00,16.50,198.00,No,065"
"Bottled in Bond Bourbon,16416,080686408406,Old Grand-Dad 100prf Bond Bourbon 4YR,100,750,12.00,20.25,243.00,No,065"
"Bottled in Bond Bourbon,16096,096749021376,Evan Williams Bottled in Bond,100,750,12.00,15.00,180.00,No,259"
"Bottled in Bond Bourbon,22199,721059000222,Wild Turkey Rare Breed,116,750,6.00,37.50,225.00,No,619"
"Bottled in Bond Bourbon,17186,812459014565,Calumet Farm 14 Year Old Bourbon,94,750,6.00,89.48,536.88,No,492"
"Bottled in Bond Bourbon,16846,812459014688,Bird Dog 7 Year Old Bourbon,88,750,6.00,18.80,112.80,No,492"
"Canadian Whiskies,11774,008143470018,Black Velvet,80,375,24.00,4.61,110.64,No,259"
"Canadian Whiskies,14540,088004042295,Royal Winston,80,750,6.00,13.98,83.88,No,421"
"Canadian Whiskies,13388,080660391014,Northern Light,80,""1,750"",6.00,13.08,78.48,No,055"
"Canadian Whiskies,13638,080686170129,Lord Calvert,80,""1,750"",6.00,15.00,90.00,No,434"
"Canadian Whiskies,15248,080686500124,Windsor Canadian PET,80,""1,750"",6.00,14.25,85.50,No,065"
"Canadian Whiskies,15247,080686500209,Windsor Canadian,80,""1,000"",12.00,9.44,113.28,No,065"
"Canadian Whiskies,15246,080686500407,Windsor Canadian,80,750,12.00,7.01,84.12,No,065"
"Canadian Whiskies,15296,080686500438,Windsor Canadian PET,80,750,12.00,7.01,84.12,No,065"
"Canadian Whiskies,15244,080686500605,Windsor Canadian,80,375,24.00,4.34,104.16,No,065"
"Canadian Whiskies,10846,080686817437,Canadian Club Small Batch Classic,80,750,12.00,19.68,236.16,No,065"
"Canadian Whiskies,64497,080686818236,Canadian Club Apple,70,750,12.00,12.00,144.00,No,065"
"Canadian Whiskies,10627,080686821021,Canadian Club Whisky,80,""1,000"",12.00,14.57,174.84,No,065"
"Canadian Whiskies,10626,080686821052,Canadian Club Whisky,80,750,12.00,12.00,144.00,No,065"
"Canadian Whiskies,10628,080686821120,Canadian Club Whisky,80,""1,750"",6.00,21.75,130.50,No,065"
"Canadian Whiskies,10625,080686821434,Canadian Club Whisky PET,80,750,12.00,12.00,144.00,No,065"
"Canadian Whiskies,10624,080686821601,Canadian Club Whisky,80,375,24.00,6.75,162.00,No,065"
"Canadian Whiskies,10632,080686824046,Canadian Club Reserve Triple Aged,80,750,12.00,14.96,179.52,No,065"
"Canadian Whiskies,12478,081128023003,Canadian Mist Whisky PET,80,""1,750"",6.00,16.59,99.54,No,085"
"Canadian Whiskies,12467,081128023119,Canadian Mist Whisky,80,""1,000"",12.00,10.83,129.96,No,085"
"Canadian Whiskies,12466,081128023164,Canadian Mist Whisky,80,750,12.00,8.22,98.64,No,085"
"Canadian Whiskies,12476,081128023188,Canadian Mist Whisky PET,80,750,12.00,8.16,97.92,No,085"
"Canadian Whiskies,12464,081128023256,Canadian Mist Whisky,80,375,24.00,4.35,104.40,No,085"
"Canadian Whiskies,10826,082000003823,Crown Royal XO,80,750,12.00,37.49,449.88,No,260"
"Canadian Whiskies,11285,082000734338,Crown Royal XR,80,750,6.00,104.25,625.50,No,260"
"Canadian Whiskies,10834,082000750420,Crown Royal Black,90,375,24.00,12.38,297.12,No,260"
"Canadian Whiskies,10836,082000750437,Crown Royal Black,90,750,12.00,26.25,315.00,No,260"
"Canadian Whiskies,10838,082000750451,Crown Royal Black,90,""1,750"",6.00,52.19,313.14,No,260"
"Canadian Whiskies,10803,082000771524,Crown Royal Regal Apple Mini,80,50,10.00,11.03,110.30,No,260"
"Canadian Whiskies,10804,082000771548,Crown Royal Regal Apple,80,200,44.00,7.08,311.52,No,260"
"Canadian Whiskies,10805,082000771555,Crown Royal Regal Apple,80,375,24.00,12.00,288.00,No,260"
"Canadian Whiskies,10807,082000771562,Crown Royal Regal Apple,80,750,12.00,23.39,280.68,No,260"
"Canadian Whiskies,10808,082000771586,Crown Royal Regal Apple,80,""1,000"",12.00,28.34,340.08,No,260"
"Canadian Whiskies,10809,082000771593,Crown Royal Regal Apple,80,""1,750"",6.00,47.99,287.94,No,260"
"Canadian Whiskies,10828,082000773375,Crown Royal Northern Harvest Rye,90,750,12.00,23.39,280.68,No,260"
"Canadian Whiskies,10788,082000776567,Crown Royal Vanilla Mini,70,50,10.00,11.03,110.30,No,260"
"Canadian Whiskies,10789,082000776574,Crown Royal Vanilla,70,200,44.00,7.08,311.52,No,260"
"Canadian Whiskies,10790,082000776581,Crown Royal Vanilla,70,375,24.00,12.00,288.00,No,260"
"Canadian Whiskies,10791,082000776598,Crown Royal Vanilla,70,750,12.00,23.39,280.68,No,260"
"Canadian Whiskies,10792,082000776604,Crown Royal Vanilla,70,""1,000"",12.00,28.34,340.08,No,260"
"Canadian Whiskies,10793,082000776611,Crown Royal Vanilla,70,""1,750"",6.00,47.99,287.94,No,260"
"Canadian Whiskies,10842,082000792550,Crown Royal Noble Collection Rye,90,750,6.00,44.99,269.94,No,260"
"Canadian Whiskies,11912,082928100123,Caliber Canadian Whiskey,80,""1,750"",6.00,13.08,78.48,No,055"
"Canadian Whiskies,12408,082928223310,Canadian Ltd Whisky,80,""1,750"",6.00,13.71,82.26,No,055"
"Canadian Whiskies,12406,082928223341,Canadian Ltd Whisky,80,750,12.00,6.51,78.12,No,055"
"Canadian Whiskies,12404,082928223365,Canadian Ltd Whisky,80,375,24.00,3.08,73.92,No,055"
"Canadian Whiskies,11936,082928223402,Canadian Ltd Whisky PET,80,750,12.00,6.51,78.12,No,055"
"Canadian Whiskies,12409,082928223501,Canadian Ltd Whisky,80,100,48.00,1.34,64.32,No,055"
"Canadian Whiskies,12407,082928399749,Canadian Ltd Whisky,80,""1,000"",12.00,8.25,99.00,No,055"
"Canadian Whiskies,14192,084104115914,Pendleton Canadian Whisky,80,750,12.00,20.25,243.00,No,395"
"Canadian Whiskies,14199,084104115921,Pendleton Canadian Whisky,80,""1,750"",6.00,37.50,225.00,No,395"
"Canadian Whiskies,14210,084104116119,Pendleton Midnight,90,750,12.00,29.70,356.40,No,395"
"Canadian Whiskies,14208,084104118915,Pendleton 1910,80,750,6.00,33.00,198.00,No,395"
"Canadian Whiskies,11297,087000007246,Crown Royal,80,""1,000"",12.00,28.34,340.08,No,260"
"Canadian Whiskies,11296,087000007253,Crown Royal,80,750,12.00,23.39,280.68,No,260"
"Canadian Whiskies,11299,087000007277,Crown Royal,80,200,44.00,7.50,330.00,No,260"
"Canadian Whiskies,11347,087000007369,Seagrams VO Canadian Whiskey,80,""1,000"",12.00,9.95,119.40,No,421"
"Canadian Whiskies,11346,087000007376,Seagrams VO Canadian Whiskey,80,750,12.00,7.85,94.20,No,421"
"Canadian Whiskies,11294,087000007604,Crown Royal,80,375,24.00,12.00,288.00,No,260"
"Canadian Whiskies,11366,087000201330,Crown Royal Special Reserve,80,750,12.00,37.50,450.00,No,260"
"Canadian Whiskies,11298,087000700604,Crown Royal,80,""1,750"",6.00,47.99,287.94,No,260"
"Canadian Whiskies,11348,087000700758,Seagrams VO Canadian Whiskey PET,80,""1,750"",6.00,15.68,94.08,No,421"
"Canadian Whiskies,11290,087000701045,Crown Royal Mini,80,50,10.00,11.03,110.30,No,260"
"Canadian Whiskies,14484,087116000810,Revel Stoke Roasted Apple,70,750,12.00,12.51,150.12,No,380"
"Canadian Whiskies,14487,087116000841,Revel Stoke Roasted Pineapple,70,750,12.00,12.51,150.12,No,380"
"Canadian Whiskies,14490,087116000933,Revel Stoke Root Beer,70,750,12.00,12.51,150.12,No,380"
"Canadian Whiskies,14498,087116001893,Revel Stoke Smoked Vanilla Mini,70,50,1.00,44.01,44.01,No,380"
"Canadian Whiskies,14501,087116001909,Revel Stoke Smoked Vanilla,70,750,12.00,12.51,150.12,No,380"
"Canadian Whiskies,14505,087116001961,Revel Stoke Roasted Pecan,70,200,48.00,2.51,120.48,No,380"
"Canadian Whiskies,14515,087116003361,Revel Stoke Blackberry Mini,70,50,12.00,6.90,82.80,No,380"
"Canadian Whiskies,14519,087116003378,Revel Stoke Peanut Butter Whisky,70,750,12.00,12.51,150.12,No,380"
"Canadian Whiskies,14518,087116003385,Revel Stoke Peanut Butter Whisky Mini,70,50,12.00,6.90,82.80,No,380"
"Canadian Whiskies,14523,087116004016,Revel Stoke Peach,70,750,12.00,12.51,150.12,No,380"
"Canadian Whiskies,14522,087116004030,Revel Stoke Peach,70,200,48.00,2.51,120.48,No,380"
"Canadian Whiskies,14521,087116004047,Revel Stoke Peach Mini,70,50,12.00,6.90,82.80,No,380"
"Canadian Whiskies,14525,087116004115,Revel Stoke Peanut Butter,70,200,48.00,2.51,120.48,No,380"
"Canadian Whiskies,14516,087116004443,Revel Stoke Blackberry,70,750,12.00,12.51,150.12,No,380"
"Canadian Whiskies,14524,087116004450,Revel Stoke Blackberry,70,200,48.00,2.51,120.48,No,380"
"Canadian Whiskies,14474,087116036123,Revel Stoke Roasted Pecan,70,750,12.00,12.51,150.12,No,380"
"Canadian Whiskies,14492,087116036147,Revel Stoke Roasted Pecan Mini,70,50,12.00,6.90,82.80,No,380"
"Canadian Whiskies,12888,088004000332,Rich & Rare,80,""1,750"",6.00,13.47,80.82,No,421"
"Canadian Whiskies,12886,088004000356,Canadian Rich & Rare,80,750,12.00,7.50,90.00,No,421"
"Canadian Whiskies,12881,088004000387,Canadian Rich & Rare,80,50,10.00,9.00,90.00,No,421"
"Canadian Whiskies,12856,088004008581,Rich & Rare Reserve,80,750,6.00,9.75,58.50,No,421"
"Canadian Whiskies,11940,088004019310,Canadian Hunter Rye,90,750,12.00,7.50,90.00,No,421"
"Canadian Whiskies,12862,088004019662,Rich & Rare Caramel,70,750,12.00,7.50,90.00,No,421"
"Canadian Whiskies,12861,088004019679,Rich & Rare Caramel Mini,70,50,10.00,9.00,90.00,No,421"
"Canadian Whiskies,12863,088004022600,Rich & Rare Apple,70,750,12.00,7.50,90.00,No,421"
"Canadian Whiskies,12865,088004022624,Rich & Rare Apple Mini,70,50,5.00,9.00,90.00,No,421"
"Canadian Whiskies,11910,088004026233,Caliber Canadian Whiskey,80,750,12.00,6.33,75.96,No,055"
"Canadian Whiskies,11909,088004029104,Caliber Canadian Whiskey,80,375,12.00,3.09,37.08,No,055"
"Canadian Whiskies,12872,088004041229,Canadian Rich & Rare Peach,70,750,12.00,7.50,90.00,No,421"
"Canadian Whiskies,12871,088004041281,Canadian Rich and Rare Peach,70,50,10.00,9.00,90.00,No,421"
"Canadian Whiskies,11788,088100134511,Black Velvet,80,""1,750"",6.00,15.68,94.08,No,259"
"Canadian Whiskies,11777,088100134535,Black Velvet,80,""1,000"",12.00,9.95,119.40,No,259"
"Canadian Whiskies,11776,088100134559,Black Velvet,80,750,12.00,7.85,94.20,No,259"
"Canadian Whiskies,11773,088100134580,Black Velvet,80,200,48.00,2.34,112.32,No,259"
"Canadian Whiskies,11771,088100134597,Black Velvet Mini,80,50,8.00,12.75,102.00,No,259"
"Canadian Whiskies,11588,088100134634,Black Velvet Reserve,80,""1,750"",6.00,19.49,116.94,No,259"
"Canadian Whiskies,11586,088100134658,Black Velvet Reserve,80,750,12.00,10.50,126.00,No,259"
"Canadian Whiskies,11786,088100134757,Black Velvet PET,80,750,12.00,7.85,94.20,No,259"
"Canadian Whiskies,10550,088100134856,Black Velvet Toasted Caramel,80,750,12.00,10.13,121.56,No,259"
"Canadian Whiskies,10548,088100135037,Black Velvet Toasted Caramel,70,""1,750"",6.00,19.49,116.94,No,259"
"Canadian Whiskies,13928,088100402719,Mcmasters Canadian,80,""1,750"",6.00,13.43,80.58,No,259"
"Canadian Whiskies,13036,088352126364,Canadian Reserve Whisky,80,750,12.00,6.39,76.68,No,434"
"Canadian Whiskies,13037,088352126371,Canadian Reserve Whisky,80,""1,000"",12.00,7.97,95.64,No,434"
"Canadian Whiskies,13038,088352126388,Canadian Reserve Whisky,80,""1,750"",6.00,13.13,78.78,No,434"
"Canadian Whiskies,10932,088352134628,Hawkeye Canadian Whisky Mini,80,50,12.00,6.00,72.00,No,434"
"Canadian Whiskies,10933,088352134635,Hawkeye Canadian Whisky,80,750,12.00,6.75,81.00,No,434"
"Canadian Whiskies,10934,088352134642,Hawkeye Canadian Whisky,80,""1,000"",12.00,8.15,97.80,No,434"
"Canadian Whiskies,10935,088352134659,Hawkeye Canadian Whisky,80,""1,750"",6.00,13.50,81.00,No,434"
"Canadian Whiskies,10937,088352135007,Hawkeye Canadian Whisky,80,750,12.00,6.75,81.00,No,434"
"Canadian Whiskies,10888,628451609827,E.T. 51 Premium Whisky,102,750,6.00,29.21,175.26,No,118"
"Canadian Whiskies,10890,891156001047,Forty Creek,80,750,12,15.78,189.36,No,619"
"Cocktails / RTD,664,810255020216,The Bitter Truth Cocktail Bitters Traveler's Set,0,100,12.00,14.25,171.00,No,557"
"Cocktails / RTD,56942,080480983550,Bacardi Mojito RTS,25,""1,750"",6.00,14.30,85.80,No,035"
"Cocktails / RTD,57182,080480985585,Bacardi Rum Punch RTS,25,""1,750"",6.00,14.30,85.80,No,035"
"Cocktails / RTD,56856,080480985592,Bacardi Bahama Mama RTS,25,""1,750"",6.00,14.30,85.80,No,035"
"Cocktails / RTD,57184,080480985608,Bacardi Zombie RTS,25,""1,750"",6.00,14.30,85.80,No,035"
"Cocktails / RTD,56874,080480985615,Bacardi Hurricane RTS,25,""1,750"",6.00,14.30,85.80,No,035"
"Cocktails / RTD,56944,080480985622,Bacardi Island Tea RTS,25,""1,750"",6.00,14.30,85.80,No,035"
"Cocktails / RTD,57168,080660000404,Chi-Chi's Chocolate Malt,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57179,080660010229,Chi-Chi's Ruby Red Margarita,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57181,080660010731,Chi-Chi''s Pineapple Margarita,20,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,80058,080660018850,Chi-Chi's Orange Cream,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57161,080660018867,Chi-Chi's Churro,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57051,080660640037,Barton Long Island Iced Tea,75,""1,000"",12.00,6.15,73.80,No,055"
"Cocktails / RTD,63354,080686110026,Skinnygirl White Cranberry Cosmo,19,750,12.00,9.44,113.28,No,065"
"Cocktails / RTD,63355,080686110040,Skinnygirl Margarita,25,750,12.00,9.44,113.28,No,065"
"Cocktails / RTD,58801,082000743507,Captain Morgan Long Island Iced Tea,34,""1,750"",6.00,16.50,99.00,No,260"
"Cocktails / RTD,56958,084380425011,Bartenders Hot Sex,25,""1,750"",6.00,13.97,83.82,No,285"
"Cocktails / RTD,56957,084380425035,Bartenders Hot Sex,25,""1,000"",12.00,7.92,95.04,No,285"
"Cocktails / RTD,62400,086024008086,Margaritaville Classic Lime Margarita,19,""1,750"",6.00,8.25,49.50,Yes,330"
"Cocktails / RTD,62405,086024008253,Margaritaville Last Mango Margarita,19,""1,750"",6.00,8.25,49.50,Yes,330"
"Cocktails / RTD,62420,086024009991,Margaritaville Skinny Margarita,20,""1,750"",6.00,8.25,49.50,Yes,330"
"Cocktails / RTD,62097,086816110331,Paramount Long Island Iced Tea,72,""1,000"",12.00,6.75,81.00,No,434"
"Cocktails / RTD,63959,087116013803,UV Blue Raspberry Lemonade PET,25,""1,750"",6.00,8.96,53.76,No,380"
"Cocktails / RTD,76767,087116036628,Phillips Long Island Iced Tea,40,""1,000"",12.00,6.42,77.04,No,380"
"Cocktails / RTD,59037,088004015213,Desert Island Long Island Iced Tea Cocktail,75,""1,000"",12.00,6.54,78.48,No,421"
"Cocktails / RTD,59231,088004015947,Ice Box Mudslide,25,""1,750"",6.00,7.50,45.00,Yes,421"
"Cocktails / RTD,57150,088004024291,Ch-Chi's Peach Margarita,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,63522,088352120133,Salvadors Original Margarita 4pk,20,800,6.00,6.00,36.00,No,434"
"Cocktails / RTD,63530,088352128580,Salvadors Original Margarita PET,26,""1,750"",6.00,9.00,54.00,No,434"
"Cocktails / RTD,57174,089000015559,Chi-Chi's Skinny Margarita,20,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57148,089000018758,Chi-Chi's Margarita,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57158,089000019182,Chi-Chi's Strawberry Margarita,20,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57157,089000500307,Chi-Chi's Pina Colada,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57125,089000546916,Chi-Chi's Gold Margarita,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57129,089000547814,Chi-Chi's Mexican Mudslide,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57120,089000548811,Chi-Chi's Long Island Iced Tea,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57144,089000549818,Chi-Chi's White Russian,25,""1,750"",6.00,9.75,58.50,No,055"
"Cocktails / RTD,57589,089105061833,Beagans Gin & Tonic,40,200,6.00,8.10,48.60,No,803"
"Cocktails / RTD,57595,089105061840,Beagans Manhattan,40,200,6.00,7.50,45.00,No,803"
