Post Type,Month,Year,Wholesaler,Bev. Type,Product Code,Combo/Reg,Brand Reg,TTB ID,Brand Name,Product,Agent/Owner,Source of Info,Distributor-Wholesaler Serial #,Size,Unit,# of Bottles,Bottles per Sleeve,Age/Vintage,Alc %,Proof,Price per Bottle,Price per Case,NYC bottle,NYC case,Full Case Purchase,Split Case Charge,FOB,NYS Supplier's Serial #,NYS Suppliers Product Code,Column 31,Column 32,Limited Avail.,Allocation,Allocation Description,NYS Product,Column 37,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,Discount Quantity,Discount Unit,Discount Amount,Discount Type,,,,,
WW,5,2018,2188817,TR,SPW-BelCore-750UU,R,P,17103001000362,Bellaria,Irpinia Campi Taurasini Core,A,,N,750,ml,6,,2012,B,B,33.00,198.00,,,N,,,,SPW-BelCore-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-BelFal-750UU,R,P,17103001000365,Bellaria,Irpinia Falanghina,A,,N,750,ml,6,,2015,B,B,10.50,63.00,,,N,,,,SPW-BelFal-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-BelOlt-750UU,R,P,17103001000374,Bellaria,"Greco di Tufo ""Oltre""",A,,N,750,ml,6,,2015,B,B,15.00,90.00,,,N,,,,SPW-BelOlt-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-BelWFiona-750UU,R,P,17103001000367,Bellaria,Fiano di Avellino,A,,N,750,ml,6,,2015,B,B,10.00,60.00,,,N,,,,SPW-BelWFiona-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-BelWTaura-750UU,R,P,17103001000354,Bellaria,Taurasi,A,,N,750,ml,6,,2009,B,B,28.00,168.00,,,N,,,,SPW-BelWTaura-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-BEMURED-15,R,P,17300001000594,Besini,Besini Mukuzani Dry Red 2015 6/750ml 13%,A,,N,750,ml,6,,2015,B,B,6.70,40.20,,,N,,,,SPW-BEMURED-15,,,,,,,,3,C,3,$,5,C,6,$,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-BEPIWH-16,R,P,17300001000610,Besini,Besini Pirosmani Semi-Dry Red 2016 6/750ml 11.5%,A,,N,750,ml,6,,2016,B,B,6.00,36.00,,,N,,,,SPW-BEPIWH-16,,,,,,,,3,C,3,$,5,C,6,$,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-BESARED-16,R,P,17300001000561,Besini,Besini Saperavi Dry Red 2016 6/750ml 12.5%,A,,N,750,ml,6,,2016,B,B,6.00,36.00,,,N,,,,SPW-BESARED-16,,,,,,,,3,C,3,$,5,C,6,$,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-BETAUR-750UU,R,P,17103001000354,Bellaria,Taurasi,A,,N,750,ml,6,,2007,B,B,94.00,564.00,,,N,,,,SPW-BETAUR-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-BETSIN-15,R,P,17300001000598,Besini,Besini Tsinandali Dry White Wine 2015 6/750ml 12.5%,A,,N,750,ml,6,,2015,B,B,6.00,36.00,,,N,,,,SPW-BETSIN-15,,,,,,,,3,C,3,$,5,C,6,$,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,SPW-CADFRANROSE-750UU,R,P,17114001000117,Ca’d’Or,Franciacorta Brut Rose,A,,N,750,ml,6,,2013,B,B,22.50,135.00,,,N,,,,SPW-CADFRANROSE-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,SPW-CAFRANC-11,R,P,17114001000110,Ca’d’Or,Franciacorta Noble Cuvèe Brut,A,,N,750,ml,6,,2011,B,B,21.50,129.00,,,N,,,,SPW-CAFRANC-11,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-CALES-15,R,P,17114001000103,Ca’d’Or,Lessini Durello Blanc de Blancs,A,,N,750,ml,6,,2016,B,B,13.00,78.00,,,N,,,,SPW-CALES-15,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-CASALBBARBGIA-13UU,R,P,17110001000392,Cascina Alberta,Barbaresco Giacone,A,,N,750,ml,6,,2013,B,B,26.00,156.00,,,N,,,,SPW-CASALBBARBGIA-13UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-CASALBBARBGIA-14UU,R,P,17110001000392,Cascina Alberta,Barbaresco Giacone,A,,N,750,ml,6,,2014,B,B,24.00,144.00,,,N,,,,SPW-CASALBBARBGIA-14UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-CasBarDAlba-750UU,R,P,17110001000385,Cascina Alberta,Barbera D'Alba,A,,N,750,ml,6,,2013,B,B,9.00,54.00,,,N,,,,SPW-CasBarDAlba-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-CAVAL-15,R,P,17142001000623,Ca’d’Or,Valpolicella Ripasso,A,,N,750,ml,6,,2015,B,B,18.50,111.00,,,N,,,,SPW-CAVAL-15,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-DISCABFRA-16,R,P,17354001000410,Dissegna,Vino Doc Venezia Cabernet Franc 2016,A,,N,750,ml,6,,2016,B,B,6.90,41.40,,,N,,,,SPW-DISCABFRA-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-DISCHARD-16,R,P,17354001000421,Dissegna,Vino IGT Veneto Chardonnay 2016,A,,N,750,ml,6,,2016,B,B,6.90,41.40,,,N,,,,SPW-DISCHARD-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-DISLISCL-16,R,P,17354001000470,Dissegna,Vino Docg Lison Classico 2016,A,,N,750,ml,6,,2016,B,B,6.90,41.40,,,N,,,,SPW-DISLISCL-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-DISMERLOT-16,R,P,17354001000498,Dissegna,Vino Doc Venezia Merlot 2016,A,,N,750,ml,6,,2016,B,B,6.90,41.40,,,N,,,,SPW-DISMERLOT-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-DISPINGRIG-16,R,P,17354001000505,Dissegna,Vino IGT Veneto Pinot Grigio 2016,A,,N,750,ml,6,,2016,B,B,6.90,41.40,,,N,,,,SPW-DISPINGRIG-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,SPW-DISPROBR-16,R,P,17354001000453,Dissegna,Vino Doc Prosecco Brut,A,,N,750,ml,6,,2016,B,B,7.15,42.90,,,N,,,,SPW-DISPROBR-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,SPW-DISPROSMILL-16,R,P,17354001000747,Dissegna,Vino Doc Prosecco Extra Dry Millesimato 2016,A,,N,750,ml,6,,2016,B,B,7.10,42.60,,,N,,,,SPW-DISPROSMILL-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-DISRAB1500-16,R,P,P,Dissegna,Vino Raboso,A,,N,1.5,L,6,,2016,B,B,27.00,162.00,,,N,,,,SPW-DISRAB1500-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-DUP-Podere29GelOro-750UU,R,P,16144001000411,Podere29,Gelso d’Oro,A,,N,750,ml,6,,2014,B,B,24.00,144.00,,,N,,,,SPW-DUP-Podere29GelOro-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-FILVERD-750UU,R,P,17235001000614,Filo di vino,Filo di Vino DOC VERDICCHIO CLASSICO DI JESI 2016,A,,N,750,ml,12,,2016,B,B,7.40,88.80,,,N,,,,SPW-FILVERD-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-GAROLMAUL-06UU,R,P,16144001000457,Garcia de Olano,Mauleon,A,,N,750,ml,6,,2006,B,B,13.00,78.00,,,N,,,,SPW-GAROLMAUL-06UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-HERCRIAN-14,R,P,17299001000397,Heredad,Heredad Garcia de Olano Crianza 2014 12/750ml 14%,A,,N,750,ml,12,,2014,B,B,8.00,96.00,,,N,,,,SPW-HERCRIAN-14,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-HERTEMP-16,R,P,17303001000375,Heredad,Heredad Garcia de Olano Tempranillo 12/750ml 2016 13.5%,A,,N,750,ml,12,,2016,B,B,5.50,66.00,,,N,,,,SPW-HERTEMP-16,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-HERVIURA-16,R,P,17299001000699,Heredad,Heredad Garcia de Olano Viura Verdejo 12/750ml 2016 12.5%,A,,N,750,ml,12,,2016,B,B,5.50,66.00,,,N,,,,SPW-HERVIURA-16,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-MATEMP-06,R,P,17299001000664,Mauleon,Mauleon Reserva Tempranillo 2006 6/750ml 14.5%,A,,N,750,ml,6,,2006,B,B,13.00,78.00,,,N,,,,SPW-MATEMP-06,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-MATEMP-08,R,P,17299001000664,Mauleon,Mauleon Reserva Tempranillo 2008 6/750ml 14.5%,A,,N,750,ml,6,,2008,B,B,13.00,78.00,,,N,,,,SPW-MATEMP-08,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-MONAMAVAL-750UU,R,P,17235001000563,Monte Tondo,"Monte Tondo DOCG, Amarone Della Valpolicella 2013",A,,N,750,ml,12,,2013,B,B,29.50,358.80,,,N,,,,SPW-MONAMAVAL-750UU,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-MONCORV-750UU,R,P,17235001000570,Monte Tondo,"Monte Tondo IGT Veneto, Corvina ® 2016",A,,N,750,ml,12,,2016,B,B,7.80,98.40,,,N,,,,SPW-MONCORV-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-MONSOCL-750UU,R,P,17235001000582,Monte Tondo,"Monte Tondo DOC Soave Classico, Soave(w), 2016",A,,N,750,ml,12,,2016,B,B,9.90,118.80,,,N,,,,SPW-MONSOCL-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-MONSOMI-750UU,R,P,17235001000578,Monte Tondo,"Monte Tondo DOC Soave, Soave (w) 2016",A,,N,750,ml,12,,2016,B,B,7.40,88.80,,,N,,,,SPW-MONSOMI-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-MONVALRIP-750UU,R,P,17235001000607,Monte Tondo,Monte Tondo DOC Ripasso Della Valpolicella 2014,A,,N,750,ml,12,,2014,B,B,16.90,202.80,,,N,,,,SPW-MONVALRIP-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-MONVALSUP-750UU,R,P,17235001000597,Monte Tondo,Monte Tondo DOC Valpolicella Superiore “SanPietro” 2015,A,,N,750,ml,12,,2015,B,B,13.30,159.60,,,N,,,,SPW-MONVALSUP-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-01,R,P,16144001000411,Podere29,"Gelso d""Oro Nero di Troia UU 750ml/6 14%",A,,N,750,ml,12,,2013,B,B,29.99,179.94,,,N,,,,SPW-NPC-01,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-02,R,P,16148001000293,Podere29,Podere 29 Salina Chardonnay UU 750ml/6 13%,A,,N,750,ml,12,,2016,B,B,9.00,108.00,,,N,,,,SPW-NPC-02,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-03,R,P,16144001000415,Podere29,Gelso Nero Ner di Troia UU 750ml/6 13%,A,,N,750,ml,12,,2016,B,B,11.00,132.00,,,N,,,,SPW-NPC-03,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-04,R,P,17103001000309,Tenute Marta Rosa,Tenute Marta Rosa Impetum Rosso Toscana 2012 6/750ml 13%,A,,N,750,ml,12,2012,2012,B,B,11.00,132.00,,,N,,,,SPW-NPC-04,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-05,R,P,17103001000318,Tenute Marta Rosa,Tenute Marta Rosa Hibisco 2016 6/750ml 13.5%,A,,N,750,ml,12,2016,2016,B,B,10.00,120.00,,,N,,,,SPW-NPC-05,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-06,R,P,17110001000385,Cascina Alberta,"Casina Alberta Barbera D""Alba UU 6/750mL 14.5%",A,,N,750,ml,12,2013,2013,B,B,8.90,106.80,,,N,,,,SPW-NPC-06,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-07,R,P,16144001000450,3 de Olano,Rioja,A,,N,750,ml,6,,2010,B,B,12.00,72.00,,,N,,,,SPW-NPC-07,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-08,R,P,16144001000452,3 de Olano,Crianza,A,,N,750,ml,6,,2012,B,B,8.00,48.00,,,N,,,,SPW-NPC-08,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-09,R,P,16144001000461,Garcia de Olano,Heredad Red,A,,N,750,ml,12,,2016,B,B,5.50,66.00,,,N,,,,SPW-NPC-09,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-10,R,P,16144001000465,Garcia de Olano,Heredad White,A,,N,750,ml,12,,2016,B,B,5.50,66.00,,,N,,,,SPW-NPC-10,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,SPW-NPC-11,R,P,17103001000225,Ardenghi,Amista Rose,A,,N,750,ml,6,,2015,B,B,8.00,48.00,,,N,,,,SPW-NPC-11,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-12,R,P,17142001000621,Ca’d’Or,Amarone,A,,N,750,ml,6,,2011,B,B,29.50,177.00,,,N,,,,SPW-NPC-12,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,S,SPW-NPC-13,R,P,17142001000626,Ca’d’Or,valpolicella,A,,N,750,ml,12,,2016,B,B,13.00,156.00,,,N,,,,SPW-NPC-13,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-14,R,P,17131001000172,Ferrucio Sgubin,Ferruccio Sgubin Collio DOC Ribolla Gialla White Wine UU 6/750ml 6.9%,A,,N,750,ml,12,,2015,B,B,13.20,158.40,,,N,,,,SPW-NPC-14,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-15,R,P,17355001000494,Ferrucio Sgubin,Ferruccio Sgubin Collio Doc Pinot Bianco UU 6/750ml 12.5%,A,,N,750,ml,12,,2015,B,B,13.20,158.40,,,N,,,,SPW-NPC-15,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-16,R,P,17131001000179,Ferrucio Sgubin,Ferruccio Sgubin Collio DOC Petruss Sauvignon Blanc UU 6./750ml 14%,A,,N,750,ml,12,,2014,B,B,16.50,192.00,,,N,,,,SPW-NPC-16,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-17,R,P,17131001000178,Ferrucio Sgubin,Ferruccio Sgubin Collio DOC Collio White Wine UU 6/750ml 6.9%,A,,N,750,ml,12,,2015,B,B,13.20,158.40,,,N,,,,SPW-NPC-17,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-18,R,P,17118001000385,Ferrucio Sgubin,Ferruccio Sgubin Collio DOC Merlot UU 6/750ml 14%,A,,N,750,ml,12,,2013,B,B,16.90,202.80,,,N,,,,SPW-NPC-18,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-19,R,P,17118001000386,Ferrucio Sgubin,Ferruccio Sgubin Schioppettino Venezia Guilla Red Wine UU 6/750ml 13.5%,A,,N,750,ml,12,,2013,B,B,14.50,174.00,,,N,,,,SPW-NPC-19,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-20,R,P,17355001000490,Ferrucio Sgubin,Ferruccio Sgubin Collio Doc Cabernet Franc UU 6/750ml 12.5%,A,,N,750,ml,12,,2013,B,B,12.50,150.00,,,N,,,,SPW-NPC-20,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-21,R,P,17355001000506,Baron Di Pauli,Baron Di Pauli Kalkofen Classico Superiore 2010 UU 6/750ml 13.5%,A,,N,750,ml,12,,2010,B,B,17.00,204.00,,,N,,,,SPW-NPC-21,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-22,R,P,17355001000518,Baron Di Pauli,Baron De Pauli Exilissi Gewurztraminer 2007 UU 6/750ml 12.5%,A,,N,750,ml,12,,2007,B,B,39.00,468.00,,,N,,,,SPW-NPC-22,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-23,R,P,17355001000534,Baron Di Pauli,Baron Di Pauli Kinesis Sauvignon Blanc UU 6/750ml 11.5%,A,,N,750,ml,12,,2016,B,B,20.00,240.00,,,N,,,,SPW-NPC-23,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-24,R,P,17355001000506,Baron Di Pauli,Baron Di Pauli Kalkofen Classico Superiore 2016 UU 6/750ml 13.5%,A,,N,750,ml,12,,2016,B,B,17.00,204.00,,,N,,,,SPW-NPC-24,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-25,R,P,17355001000525,Baron Di Pauli,Baroni Di Pauli Exilissi Riserva Gewurztraminer 2012 UU 6/750ml 11.5%,A,,N,750,ml,12,,2012,B,B,32.00,384.00,,,N,,,,SPW-NPC-25,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-26,R,P,17355001000540,Baron Di Pauli,Baron Di Pauli Weinberg Dolomiten IGT Enosi Bianco 2011 UU 6/750ml 13%,A,,N,750,ml,12,,2011,B,B,23.00,276.00,,,N,,,,SPW-NPC-26,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-27,R,P,17355001000540,Baron Di Pauli,Baron Di Pauli Weinberg Dolomiten IGT Enosi Bianco 2015 UU 6/750ml 13%,A,,N,750,ml,12,,2015,B,B,20.00,240.00,,,N,,,,SPW-NPC-27,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-28,R,P,17355001000546,Baron Di Pauli,Baron De Pauli Elix Gewurztraminer White UU 6/750ml 11.5%,A,,N,750,ml,12,,2016,B,B,20.00,240.00,,,N,,,,SPW-NPC-28,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-NPC-29,R,P,17355001000529,Baron Di Pauli,Baron Di Pauli Dynamis Mitterberg IGT Riesling UU6/750ml 11.5%,A,,N,750,ml,12,,NV,B,B,25.00,300.00,,,N,,,,SPW-NPC-29,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-30,R,P,17220001000706,Baron Di Pauli,Baron Di Pauli Carano Riserva Alto Adige DOC Red 2010 UU 6/750ml 13.5%,A,,N,750,ml,12,,2010,B,B,33.00,396.00,,,N,,,,SPW-NPC-30,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-31,R,P,17220001000706,Baron Di Pauli,Baron Di Pauli Carano Riserva Alto Adige DOC Red 2013 UU 6/750ml 13.5%,A,,N,750,ml,12,,2013,B,B,28.00,336.00,,,N,,,,SPW-NPC-31,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-32,R,P,17220001000703,Baron Di Pauli,Baron Di Pauli Arzio Alto Adige DOC Merlot Cab 2011 UU 6/750ml 14%,A,,N,750,ml,12,,2011,B,B,40.00,480.00,,,N,,,,SPW-NPC-32,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-NPC-33,R,P,17220001000703,Baron Di Pauli,Baron Di Pauli Arzio Alto Adige DOC Merlot Cab 2013 UU 6/750ml 14%,A,,N,750,ml,12,,2013,B,B,36.00,432.00,,,N,,,,SPW-NPC-33,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-Podere29GelBianco-750UU,R,P,16144001000416,Podere29,Gelso Bianco,A,,N,750,ml,6,,2016,B,B,9.50,57.00,,,N,,,,SPW-Podere29GelBianco-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-Podere29GelNero-750UU,R,P,16144001000415,Podere29,Gelso Nero,A,,N,750,ml,6,,2016,B,B,11.00,66.00,,,N,,,,SPW-Podere29GelNero-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-Podere29GelOro-750UU,R,P,16144001000411,Podere29,Gelso d’Oro,A,,N,750,ml,6,,2013,B,B,29.99,179.94,,,N,,,,SPW-Podere29GelOro-750UU,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-Podere29GelRosa-750UU,R,P,16322001000053,Podere29,Gelso Rosa,A,,N,750,ml,6,,2016,B,B,9.50,57.00,,,N,,,,SPW-Podere29GelRosa-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-Podere29Salina-750UU,R,P,16148001000293,Podere29,Salina,A,,N,750,ml,6,,2016,B,B,9.00,54.00,,,N,,,,SPW-Podere29Salina-750UU,,,,,,,,3,C,10,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-RIDBRUNMONT-12UU,R,P,17103001000377,Ridolphi,Brunello di Montalcino,A,,N,750,ml,12,,2012,B,B,43.00,516.00,,,N,,,,SPW-RIDBRUNMONT-12UU,,,,,,,,3,C,5,%,,,,,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-TIACOWHI-750UU,R,P,17142001000632,Tiare,Tiare Collio Friulano White Wine UU 6/750ml 13.5%,A,,N,750,ml,6,,2016,B,B,"14,5",174.00,,,N,,,,SPW-TIACOWHI-750UU,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-TIAEMSAUBL-750UU,R,P,17142001000629,Tiare,Tiare Empire Collio Sauvignon Blanc UU 6/750ml 13.5%,A,,N,750,ml,6,,2015,B,B,"29,5",354.00,,,N,,,,SPW-TIAEMSAUBL-750UU,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-TIAMALVA-16UU,R,P,17355001000501,Tiare,Tiare Collio DDOP Malvasia 2016 UU 6/750ml 13%,A,,N,750,ml,6,,2016,B,B,"15,9",190.80,,,N,,,,SPW-TIAMALVA-16UU,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-TIARIBWHITE-750UU,R,P,17142001000634,Tiare,Tiare Collio DOP Ribolla Gialla White Wine UU 6/750ml 13%,A,,N,750,ml,6,,2016,B,B,"14,5",174.00,,,N,,,,SPW-TIARIBWHITE-750UU,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TW,SPW-TIAROSAUBL-750UU,R,P,17142001000637,Tiare,Tiare Rosemblanc Collio Sauvignon Blanc UU 6/750ml 13.5%,A,,N,750,ml,6,,2015,B,B,"20,5",246.00,,,N,,,,SPW-TIAROSAUBL-750UU,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
WW,5,2018,2188817,TR,SPW-TIAVENPNER-15UU,R,P,17355001000496,Tiare,Tiare Venezia Giulia DDOP Pinot Nero 2015UU 6/750 13%,A,,N,750,ml,6,,NV,B,B,35.00,420.00,,,N,,,,SPW-TIAVENPNER-15UU,,,,,,,,3,C,5,%,5,C,10,%,,,,,,,,,,,,,,,,,,,,,
